gametime,freekick,shooter_id,shooter_x,shooter_y,gk_id,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,predictions_xgb
32.45,FALSE,13860,46.097,3.949,1672,51.967,-0.429,7.522832578224772,47.334975609731096,2,1,0,0.18939699232578278
46.53,FALSE,13860,25.855,0.344,1785,47.581,-0.413,26.647220511715663,15.640061282666439,1,2,0,0.05609099194407463
54.02,FALSE,13860,40.995,-5.863,1785,51.606,-0.16,12.912776386199836,28.775581591827816,3,1,0,0.1242273822426796
43.52,FALSE,13860,35.096,2.914,14031,48.469,0.307,17.64626340050494,23.147425120666302,1,3,1,0.12880578637123108
21.52,FALSE,13860,42.674,2.948,14031,49.628,1.251,10.258702647021211,38.06534762397323,1,2,0,0.33568719029426575
34.83,FALSE,13860,43.124,-9.329,14031,49.803,-3.029,13.226474095540352,23.018315576180985,1,2,0,0.330337256193161
52.65,FALSE,13864,-39.625,-8.281,61,-51.744,-0.355,15.308186894599897,23.100872601869398,1,0,0,0.10545694082975388
46.93,FALSE,13864,41.484,14.704,8538,49.573,3.036,18.372802508055216,13.969026152148054,1,0,0,0.07272772490978241
27.43,FALSE,13866,-40.62,9.075,1672,-51.133,1.98,14.949582770097635,22.485482495764565,1,1,0,0.1341395378112793
34,FALSE,13866,42.85,7.585,8538,50.845,2.365,12.274148646647554,27.231820487250424,2,1,0,0.20390355587005615
85.07,FALSE,13869,-44.211,1.078,1341,-52.931,0.615,8.358804041248966,47.05398814868941,1,2,0,0.23712672293186188
103.57,FALSE,13869,42.951,-6.965,1341,48.938,-3.277,11.8192481148337,28.9618084998582,1,2,0,0.3381924629211426
90.02,FALSE,13869,41.391,11.972,8538,49.677,2.677,16.33213595951246,17.795555036300264,1,1,0,0.0815982073545456
93.58,FALSE,13870,-48.812,-2.185,61,-51.301,1.111,4.286673418864565,79.54817242494958,2,3,0,0.33268800377845764
89.83,FALSE,13870,-27.542,-10.755,1672,-50.765,-7.429,27.176677298742757,14.140192173907193,0,1,0,0.07267802208662033
25.65,FALSE,13872,-33.056,19.092,4691,-50.913,2.553,27.250203668963653,11.04483427024045,1,2,0,0.06451313942670822
53.6,FALSE,13873,27.342,22.045,6,50.797,1.187,33.45006710008218,9.457514555660827,1,0,0,0.03729764372110367
18.57,FALSE,13873,-41.819,18.725,12653,-49.281,1.517,21.55711914890299,9.828288407925635,1,1,0,0.0389154776930809
19.5,FALSE,13873,-31.424,9.436,12653,-50.689,1.298,23.091900571412477,16.529645475006102,4,1,0,0.052321646362543106
42.63,FALSE,13873,-37.888,13.691,12653,-47.894,3.536,20.023836420626296,15.428641612820062,1,0,0,0.10304150730371475
42.75,FALSE,13873,-43.997,12.827,12653,-49.61,3.574,15.389377440299526,15.566008843715823,1,1,0,0.13153588771820068
50.17,FALSE,13875,42.504,-12.986,6,50.975,-3.142,16.387684766311562,16.000952754223174,1,0,0,0.2135341465473175
79.78,FALSE,13875,37.916,14.562,6,50.075,2.844,20.60934011558837,14.548649636148403,1,0,0,0.04396340250968933
91.78,FALSE,13875,29.362,-1.884,6,49.363,0.013,23.214575163030663,17.863614984745215,1,0,1,0.05661588907241821
59.6,FALSE,13875,-40.076,7.542,12653,-49.826,2.421,14.53401321039719,24.68722335908052,2,2,0,0.24101106822490692
62.82,FALSE,13875,-38.709,8.004,12653,-41.328,6.799,15.945397360994171,22.739701636930544,1,2,1,0.23080076277256012
86,FALSE,13875,-29.088,-15.559,12653,-48.03,-1.78,28.11057141005853,12.441038791020825,1,1,0,0.057320985943078995
36.2,FALSE,13904,-46.596,-10.367,32,-52.19,-2.298,11.930293583981916,18.53028510297822,1,1,0,0.04622694477438927
10.05,FALSE,13906,32.545,-10.726,4656,50.86,-1.852,22.65500167733386,16.289778570934825,2,2,0,0.05422576144337654
100.75,FALSE,13910,22.053,-3.612,14034,48.841,-1.518,30.660501512532374,13.523269300826723,2,1,0,0.10706596076488495
26.72,FALSE,13911,48.36,1.501,8538,50.666,1.162,4.403703100800508,78.80638775325023,1,5,1,0.30631861090660095
16.17,FALSE,13912,28.457,7.893,8538,51.516,-1.416,25.305440087064284,15.679800772010054,6,0,1,0.03055432438850403
75.65,FALSE,13912,45.575,8.93,14034,50.657,2.149,11.300465698368363,23.915931535399398,1,1,0,0.41792377829551697
83.23,FALSE,13912,41.29,15.319,14034,50.516,3.203,18.98251461213714,13.306881291336811,2,0,0,0.09237834811210632
85.58,FALSE,13912,37.824,9.223,14034,51.223,1.906,17.333456233538655,20.518133598394577,3,0,0,0.11131595075130463
95.45,FALSE,13912,44.81,6.033,14034,50.964,0.685,9.774108092301821,34.423747620624454,1,3,0,0.27274802327156067
37.57,FALSE,13917,29.29,-12.082,14034,50.093,-1.124,26.16636818513414,14.202922309412605,1,0,0,0.10689076781272888
90.88,FALSE,13918,39.146,-5.87,14034,51.35,-1.683,14.587193561477134,26.116410572419355,2,0,0,0.2092704027891159
74.3,FALSE,13919,-35.322,13.007,32,-49.138,2.316,21.546826518074532,15.583229852762265,1,2,0,0.043933380395174026
75.78,FALSE,13919,-28.609,-1.237,32,-50.949,0.056,23.923002528946903,17.374695092673562,3,1,1,0.05346484109759331
44.77,FALSE,13922,42.924,5.825,14034,50.354,-1.676,11.20849682160815,31.98686635812618,0,1,0,0.2640824615955353
79.15,FALSE,13923,-46.011,10.068,32,-51.299,3.208,11.977969151738534,20.060511348553874,1,2,0,0.1266864389181137
16.13,FALSE,13923,46.332,5.551,8538,49.59,0.789,8.298061520620342,39.1477694859138,1,4,0,0.38191351294517517
85.13,FALSE,13923,47.125,-5.837,8538,51.93,-0.843,7.934809008413498,38.44242671128963,1,2,0,0.13201579451560974
76.82,FALSE,13923,23.939,-6.222,13924,46.705,-0.553,29.23087417440676,13.959560868725157,2,1,0,0.05525147169828415
3.82,FALSE,13923,45.643,-3.493,14034,51.143,-3.766,7.695420586296761,47.605495978797926,0,3,0,0.3842575252056122
17.17,FALSE,13923,47.889,2.896,14034,52.058,0.131,5.4450102846551145,64.28822215718898,2,6,0,0.2503238320350647
52.05,FALSE,13923,45.373,3.009,14034,51.797,2.026,7.736162485367021,48.31766427419401,1,3,0,0.26219654083251953
57.32,FALSE,13923,46.371,3.278,14034,51.117,1.557,6.950534152135357,52.10919673400683,1,1,1,0.2873713970184326
60.1,FALSE,13923,48.401,-4.674,14034,51.49,-0.186,6.21675775625848,49.915432947157704,2,2,1,0.33256542682647705
93.92,FALSE,13923,40.868,0.485,14034,51.185,3.429,11.642106725159325,34.88045411622411,1,0,0,0.3020898103713989
42.83,FALSE,13926,-44.017,-1.264,13907,-50.177,0.106,8.576653484897239,45.905424608207404,1,4,0,0.22238600254058838
99.48,TRUE,13929,-26.821,-5.648,14034,-51.486,0.858,26.29279264361243,15.497466269780297,7,0,0,0.11883987486362457
78.15,FALSE,13930,40.816,-10.963,8538,46.751,-7.268,16.021960710225198,19.367465616442427,0,1,0,0.1736437827348709
25.48,FALSE,13930,-43.795,-8.416,14034,-50.5,-0.08,12.108099809631566,25.56389940521317,2,2,1,0.13265161216259003
31.02,FALSE,13930,-44.125,-9.674,14034,-49.93,-2.883,12.795581307623348,22.185600836626527,1,1,1,0.18101967871189117
47.8,FALSE,13937,-35.496,13.703,11241,-51.367,1.681,21.838228522478648,15.031301789321404,5,1,0,0.04147740826010704
80.35,FALSE,13937,-29.812,16.161,11241,-51.203,0.777,27.85539920733501,12.286961975163338,3,1,0,0.045088499784469604
91.9,FALSE,13937,-33.683,-3.187,11241,-50.243,-1.363,19.084979905674516,21.43501702266926,1,1,0,0.09666907787322998
51.4,FALSE,13937,-26.097,20.279,13941,-49.657,0.754,33.291984771112695,10.01009134765134,1,0,0,0.065013088285923
94.42,FALSE,13940,-45.604,-4.598,13941,-51.985,-1.311,8.288330350559152,42.38990326286817,1,4,0,0.15972420573234558
32.62,FALSE,13944,22.052,15.299,13935,48.51,2.408,34.07550593901725,10.989437603389911,2,0,0,0.0456421785056591
25.35,FALSE,13944,-29.678,-17.567,2059,-48.393,-3.581,28.80005508675287,11.569445251477159,1,1,0,0.04182446375489235
50.75,FALSE,13944,-35.444,-4.781,2059,-49.931,1.252,17.713415734973307,22.570431017775373,1,2,0,0.082059346139431
54.97,FALSE,13944,-40.313,-4.367,2059,-51.102,0.583,12.945796924098568,30.05084677806154,3,3,0,0.18577300012111664
60.53,FALSE,13944,-25.404,-17.587,2059,-49.211,-0.451,32.303185369248034,10.898749852392335,1,1,0,0.05525147169828415
88.07,FALSE,13944,-30.689,11.272,2059,-50.517,0.69,24.551531622283772,15.156984352507962,1,1,0,0.048569899052381516
24.08,FALSE,13944,-36.708,10.124,11241,-51.203,1.01,18.7585351240442,18.855659965793677,4,0,0,0.09887667745351791
61.37,FALSE,13946,40.316,-8.312,13935,50.106,-0.94,14.749210148343534,23.59970166785063,1,2,0,0.1981566995382309
63.03,FALSE,13946,-42.939,14.324,2059,-49.912,3.925,17.221779728007206,13.881518698582148,1,2,0,0.06698665022850037
87.52,FALSE,13946,-23.789,11.527,11241,-50.147,1.11,30.938539881513478,12.553780019957118,1,0,0,0.048510778695344925
66.35,FALSE,13947,-46.933,0.378,2059,-50.72,0.325,5.57981836621946,66.47638178575636,1,5,0,0.32872459292411804
28.45,FALSE,13947,-28.923,0.019,11241,-48.442,-0.332,23.57700765576497,17.64786707122543,2,2,0,0.08208007365465164
76.12,FALSE,13954,-29.647,12.482,11241,-49.952,1.496,26.03958396365042,14.126902911586697,1,0,0,0.060732126235961914
2.68,FALSE,13960,-25.055,11.212,11241,-47.032,0.847,29.646871150257997,13.067317560439157,1,3,0,0.04592876136302948
74.55,FALSE,13961,27.053,15.526,13935,48.519,2.446,29.809503266575913,12.015045618171406,2,0,0,0.06302978843450546
14.6,FALSE,13961,-24.64,5.528,2059,-50.721,0.405,28.40314038975268,14.416218763249303,2,0,0,0.060455989092588425
49.85,FALSE,13962,47.357,-2.216,13935,52.865,-0.16,5.600098659845201,64.48893951896197,0,1,0,0.4328298270702362
62.18,FALSE,13962,-37.208,-5.588,2059,-47.325,-1.267,16.28100144340022,23.978019330065862,1,2,0,0.13566789031028748
93.75,FALSE,13962,-32.12,1.272,2059,-47.262,0.697,20.419656804167893,20.28722491784268,1,2,0,0.06428569555282593
85.45,FALSE,13963,23.809,0.979,13935,47.173,-3.128,28.70769795716821,14.523013063253615,0,0,0,0.15050169825553894
77.65,FALSE,13963,-37.292,-1.092,2059,-50.92,1.287,15.247154750969111,26.936775503610626,2,1,1,0.17861896753311157
97.88,FALSE,13970,-22.747,-7.205,201,-48.718,-0.254,30.612955329402613,13.266215952899008,4,0,1,0.04895095154643059
55.43,FALSE,13971,-38.461,-6.4,462,-50.104,0.966,15.428983148607042,24.580821773147584,2,1,0,0.12535294890403748
71.68,FALSE,13977,-34.974,-1.122,462,-50.185,0.47,17.56187803169126,23.501674301166357,4,1,0,0.08519531041383743
92.45,FALSE,13977,39.23,3.248,940,50.945,1.579,13.66171306974349,29.278573652426253,2,1,0,0.10734628140926361
95.67,FALSE,13978,-32.955,10.306,201,-47.387,-0.687,22.095715896978763,16.768064056494836,1,1,0,0.05126519128680229
100.57,FALSE,13978,-38.84,4.271,201,-49.406,-1.704,14.312129156767693,27.578379285232568,3,2,1,0.16390448808670044
69.83,FALSE,13980,22.654,5.645,940,50.04,1.529,30.375150057242518,13.510730714811396,2,0,0,0.06869538128376007
60.23,FALSE,13980,-17.318,-1.949,169,-47.832,-1.885,35.23594365133422,11.842587309748437,2,0,0,0.05552371218800545
72.4,FALSE,13980,-34.009,7.834,462,-49.952,1.601,20.082047629661673,19.14480550840465,2,2,0,0.069270059466362
51,FALSE,13981,-31.764,7.095,462,-49.537,0.612,21.916220499894592,18.008251968754955,3,2,0,0.06568282842636108
14.92,FALSE,13981,-48.106,-3.032,462,-49.894,-0.563,5.338563477191218,64.84465449813595,1,1,1,0.4125818610191345
69.77,FALSE,13982,-25.917,4.242,462,-49.745,0.54,26.919332328272926,15.300768238470933,2,1,0,0.05368849262595177
74.2,FALSE,13982,-20.876,11.962,462,-49.255,1.801,33.81075006562262,11.57950871089624,3,0,0,0.04512125253677368
69.08,FALSE,13982,-32.939,-4.614,169,-51.519,-0.623,20.0978037854886,20.135477080174695,4,1,0,0.10102089494466782
49.03,FALSE,13982,-21.583,7.314,462,-48.761,1.129,31.77035544340038,12.801964194057517,3,1,0,0.04923965409398079
87.95,FALSE,13983,-20.982,-1.255,201,-51.079,-1.415,31.54297622292481,13.227000550648569,5,0,0,0.052919719368219376
69.03,FALSE,13983,-37.726,-7.935,169,-50.211,-1.623,16.770071586012982,21.98738643593637,3,1,0,0.08229071646928787
87.88,FALSE,13984,-34.248,-4.377,201,-51.835,-1.885,18.7694867537714,21.515973639039235,2,1,0,0.06813177466392517
7,FALSE,13991,-26.919,-14.328,8042,-51.111,-1.243,29.320285554543972,12.476532711316121,2,0,0,0.07701089978218079
45.6,FALSE,13991,-46.121,-7.776,8042,-51.196,-2.116,10.057724245573645,28.01540990076508,1,1,0,0.19019444286823273
46.77,FALSE,13991,-28.24,10.589,8042,-51.481,-0.489,26.470257290022705,14.48755831160772,4,0,0,0.08462600409984589
49.22,FALSE,13993,50.01,-7.456,3343,51.769,-0.798,7.860791054340524,20.637102040854593,1,1,0,0.06772265583276749
54.07,FALSE,13993,48.825,-12.729,3343,51.027,-2.553,13.24888923646054,9.420400805830774,0,1,0,0.028634686022996902
50.78,FALSE,13994,-37.78,-22.038,8042,-50.329,0.477,26.50192151524112,8.888857202756448,0,1,0,0.04031211882829666
61.87,FALSE,13995,42.599,-2.965,3343,51.707,-0.602,10.335425777393018,37.802730430877496,1,5,0,0.10400940477848053
52.65,FALSE,13998,-37.028,-14.539,144,-50.466,-2.078,21.231234184568734,14.517624055457192,2,4,1,0.027939263731241226
79.97,FALSE,13998,26.421,-0.6,3343,50.118,0.818,26.08590119202325,15.969563484049807,2,1,0,0.05398355796933174
94.65,FALSE,13998,45.041,-5.293,3343,48.22,-3.239,9.146175703538614,37.85241631827379,1,2,1,0.18341971933841705
53.7,FALSE,13998,-33.068,-18.241,8042,-49.549,-0.725,26.65214259679698,11.535359486170346,1,2,0,0.044237956404685974
54.55,FALSE,13998,-46.191,-5.439,8042,-51.558,-0.283,8.32983805364786,39.516318579406864,1,4,0,0.2696703374385834
68.47,FALSE,13998,-31.263,-5.873,8042,-50.014,-0.722,22.03411668299866,18.225630622324246,3,1,0,0.06602597236633301
52.57,FALSE,14000,-39.148,13.071,144,-50.35,2.845,18.68493898839383,16.231103259451757,2,1,0,0.11049593985080719
67.85,TRUE,14000,-30.133,5.94,8042,-51.822,0.091,23.142305179043856,17.408798508853366,3,0,0,0.038272034376859665
7.65,FALSE,14003,44.363,-14.024,3343,50.683,-4.054,16.213677713584907,13.427482429137592,2,1,0,0.11451506614685059
12.95,TRUE,14003,31.594,7.926,3343,51.646,-1.133,22.3580480364454,17.461775021131533,4,0,0,0.03509613871574402
12.28,FALSE,14003,-39.432,14.225,8042,-51.646,2.437,19.3163984479509,14.891317932840566,3,2,0,0.02545800246298313
50.88,FALSE,14003,-41.222,-6.959,8042,-50.562,0.89,13.252206042768877,26.971114444105254,1,3,0,0.27188995480537415
60.05,FALSE,14003,-41.08,8.452,8042,-50.787,2.909,14.207487603373089,23.920760211373246,2,2,0,0.10048997402191162
95.68,FALSE,14003,-30.166,-7.899,8042,-49.302,-1.855,23.68969727539801,16.61697828623916,2,1,0,0.059338778257369995
54.6,FALSE,14004,-25.697,-5.385,8042,-51.191,-1.804,27.338599708105026,14.96520568493552,5,1,0,0.06715454161167145
77.82,FALSE,14004,-37.389,-5.236,8042,-51.569,-1.331,15.992436243424574,24.531625971587978,2,1,0,0.13566789031028748
50.18,FALSE,14006,44.557,-4.652,3343,51.318,-2.922,9.205017816386885,39.18162970962375,1,2,0,0.16811838746070862
86.4,FALSE,14009,-50.925,6.56,8042,-52.215,2.64,6.74642312636852,19.745631152516857,1,2,0,0.08708789944648743
66.4,FALSE,14010,35.351,13.34,3343,48.412,4.331,21.72656901123599,15.306825727632646,1,2,0,0.13138806819915771
59.4,FALSE,14010,-46.754,-12.006,8042,-50.796,-4.118,13.310167241623978,14.40427573268979,1,1,0,0.04765314981341362
47.62,FALSE,14011,-41.945,-11.218,144,-50.03,-3.516,15.402972083335086,19.04182130326616,1,0,1,0.1219228059053421
2.12,FALSE,14011,28.322,-0.949,3343,50.219,-0.846,24.19661722224824,17.19034866991228,2,2,0,0.06358036398887634
7.92,FALSE,14011,-46.156,2.625,8042,-51.799,0.073,6.865636241456433,53.99828727777223,1,5,0,0.19074733555316925
7.62,FALSE,14018,45.279,6.814,3968,50.9,0.052,9.928415633926692,31.821967737095893,1,3,1,0.1177794560790062
51.45,FALSE,14022,48.305,15.66,3968,49.929,6.002,16.212144367726314,7.018161530282386,0,1,0,0.14053529500961304
38.22,FALSE,14022,-41.036,15.859,200,-51.642,3.637,19.56862736627176,12.794110723313779,3,0,0,0.053429294377565384
60.37,FALSE,14024,-25.699,10.927,435,-49.067,1.416,28.94292538773508,13.387370185166569,1,1,0,0.05248364061117172
1.98,FALSE,14025,-27.519,10.173,200,-47.713,0.376,26.972954788083563,14.362339235275524,2,2,0,0.15685413777828217
11.78,FALSE,14025,-48.936,-9.796,200,-49.495,-0.644,10.4241887933786,15.314588300906998,0,2,0,0.06727922707796097
45.73,FALSE,14025,-42.755,2.703,200,-51.212,2.343,10.112924107299527,38.75123999289989,2,4,0,0.16190537810325623
37.18,FALSE,14025,-36.131,12,435,-48.95,2.325,20.29640758853645,16.733069801579415,1,3,0,0.05066500976681709
47.27,FALSE,14025,-43.752,4.56,435,-49.899,2.029,9.865145918839719,37.3437180609163,1,1,0,0.17839892208576202
52.07,FALSE,14025,-27.904,1.119,435,-47.795,3.56,24.62144140784613,16.89383265655676,0,1,0,0.11832071095705032
65.27,FALSE,14025,-36.545,-8.768,435,-49.47,-1.5,18.205489529260124,20.163989414494328,1,2,0,0.07921122759580612
71.35,FALSE,14025,-42.062,-13.731,435,-49.786,-3.406,17.247962343419005,15.05318242378848,1,1,0,0.035998791456222534
71.7,FALSE,14025,-30.628,1.415,435,-49.677,0.374,21.9177236272383,18.92374821914665,2,1,0,0.0713171437382698
74.07,FALSE,14025,-44.305,-1.854,435,-50.807,1.237,8.402103367609804,46.362700523031336,1,1,0,0.28733086585998535
86.53,FALSE,14027,-43.378,7.323,435,-49.412,3.657,11.697743927783682,28.410202135265244,1,2,0,0.3405647277832031
4.12,FALSE,14028,-46.722,14.091,200,-51.614,3.764,15.229627868073466,10.952986375027402,1,2,0,0.16426461935043335
22.53,FALSE,14028,-30.317,11.176,200,-45.497,2.356,24.8392525048561,15.057316738585532,2,1,1,0.04413865879178047
41.97,FALSE,14028,-45.456,4.685,200,-48.397,2.729,8.459737643686118,41.5531226270013,1,2,0,0.16697238385677338
29.18,FALSE,14030,44.808,0.164,14013,51.401,1.567,7.693748111291401,50.87551317720769,2,3,0,0.46741023659706116
72.18,FALSE,14040,-48.865,-0.824,8538,-51.182,-3.059,3.7272243023461824,88.93078680824289,1,2,1,0.403367280960083
14.93,FALSE,14040,42.86,0.542,13924,49.929,0.196,9.655224699612123,41.475496295905664,1,1,0,0.38018184900283813
